country	Lat	Long	date	Number of COVID-19 related deaths
Thailand	15	101	3/19/20	1
Thailand	15	101	3/2/20	1
Thailand	15	101	3/20/20	1
Thailand	15	101	3/21/20	1
Thailand	15	101	3/22/20	1
Thailand	15	101	3/23/20	1
Thailand	15	101	3/24/20	4
Thailand	15	101	3/25/20	4
Thailand	15	101	3/26/20	4
Thailand	15	101	3/27/20	5
Thailand	15	101	3/28/20	6
Thailand	15	101	3/29/20	7
Thailand	15	101	3/3/20	1
Thailand	15	101	3/30/20	9
Thailand	15	101	3/31/20	10
Thailand	15	101	3/4/20	1
Thailand	15	101	3/5/20	1
Thailand	15	101	3/6/20	1
Thailand	15	101	3/7/20	1
Thailand	15	101	3/8/20	1
Thailand	15	101	3/9/20	1
Thailand	15	101	4/1/20	12
Thailand	15	101	4/10/20	33
Thailand	15	101	4/11/20	35
Thailand	15	101	4/12/20	38
Thailand	15	101	4/13/20	40
Thailand	15	101	4/14/20	41
Thailand	15	101	4/15/20	43
Thailand	15	101	4/16/20	46
Thailand	15	101	4/2/20	15
Thailand	15	101	4/3/20	19
Thailand	15	101	4/4/20	20
Thailand	15	101	4/5/20	23
Thailand	15	101	4/6/20	26
Thailand	15	101	4/7/20	27
Thailand	15	101	4/8/20	30
Thailand	15	101	4/9/20	32
Timor-Leste	-8.874217	125.727539	1/22/20	0
Timor-Leste	-8.874217	125.727539	1/23/20	0
Timor-Leste	-8.874217	125.727539	1/24/20	0
Timor-Leste	-8.874217	125.727539	1/25/20	0
Timor-Leste	-8.874217	125.727539	1/26/20	0
Timor-Leste	-8.874217	125.727539	1/27/20	0
Timor-Leste	-8.874217	125.727539	1/28/20	0
Timor-Leste	-8.874217	125.727539	1/29/20	0
Timor-Leste	-8.874217	125.727539	1/30/20	0
Timor-Leste	-8.874217	125.727539	1/31/20	0
Timor-Leste	-8.874217	125.727539	2/1/20	0
Timor-Leste	-8.874217	125.727539	2/10/20	0
Timor-Leste	-8.874217	125.727539	2/11/20	0
Timor-Leste	-8.874217	125.727539	2/12/20	0
Timor-Leste	-8.874217	125.727539	2/13/20	0
Timor-Leste	-8.874217	125.727539	2/14/20	0
Timor-Leste	-8.874217	125.727539	2/15/20	0
Timor-Leste	-8.874217	125.727539	2/16/20	0
Timor-Leste	-8.874217	125.727539	2/17/20	0
Timor-Leste	-8.874217	125.727539	2/18/20	0
Timor-Leste	-8.874217	125.727539	2/19/20	0
Timor-Leste	-8.874217	125.727539	2/2/20	0
Timor-Leste	-8.874217	125.727539	2/20/20	0
Timor-Leste	-8.874217	125.727539	2/21/20	0
Timor-Leste	-8.874217	125.727539	2/22/20	0
Timor-Leste	-8.874217	125.727539	2/23/20	0
Timor-Leste	-8.874217	125.727539	2/24/20	0
Timor-Leste	-8.874217	125.727539	2/25/20	0
Timor-Leste	-8.874217	125.727539	2/26/20	0
Timor-Leste	-8.874217	125.727539	2/27/20	0
Timor-Leste	-8.874217	125.727539	2/28/20	0
Timor-Leste	-8.874217	125.727539	2/29/20	0
Timor-Leste	-8.874217	125.727539	2/3/20	0
Timor-Leste	-8.874217	125.727539	2/4/20	0
Timor-Leste	-8.874217	125.727539	2/5/20	0
Timor-Leste	-8.874217	125.727539	2/6/20	0
Timor-Leste	-8.874217	125.727539	2/7/20	0
Timor-Leste	-8.874217	125.727539	2/8/20	0
Timor-Leste	-8.874217	125.727539	2/9/20	0
Timor-Leste	-8.874217	125.727539	3/1/20	0
Timor-Leste	-8.874217	125.727539	3/10/20	0
Timor-Leste	-8.874217	125.727539	3/11/20	0
Timor-Leste	-8.874217	125.727539	3/12/20	0
Timor-Leste	-8.874217	125.727539	3/13/20	0
Timor-Leste	-8.874217	125.727539	3/14/20	0
Timor-Leste	-8.874217	125.727539	3/15/20	0
Timor-Leste	-8.874217	125.727539	3/16/20	0
Timor-Leste	-8.874217	125.727539	3/17/20	0
Timor-Leste	-8.874217	125.727539	3/18/20	0
Timor-Leste	-8.874217	125.727539	3/19/20	0
Timor-Leste	-8.874217	125.727539	3/2/20	0
Timor-Leste	-8.874217	125.727539	3/20/20	0
Timor-Leste	-8.874217	125.727539	3/21/20	0
Timor-Leste	-8.874217	125.727539	3/22/20	0
Timor-Leste	-8.874217	125.727539	3/23/20	0
Timor-Leste	-8.874217	125.727539	3/24/20	0
Timor-Leste	-8.874217	125.727539	3/25/20	0
Timor-Leste	-8.874217	125.727539	3/26/20	0
Timor-Leste	-8.874217	125.727539	3/27/20	0
Timor-Leste	-8.874217	125.727539	3/28/20	0
Timor-Leste	-8.874217	125.727539	3/29/20	0
Timor-Leste	-8.874217	125.727539	3/3/20	0
Timor-Leste	-8.874217	125.727539	3/30/20	0
Timor-Leste	-8.874217	125.727539	3/31/20	0
Timor-Leste	-8.874217	125.727539	3/4/20	0
Timor-Leste	-8.874217	125.727539	3/5/20	0
Timor-Leste	-8.874217	125.727539	3/6/20	0
Timor-Leste	-8.874217	125.727539	3/7/20	0
Timor-Leste	-8.874217	125.727539	3/8/20	0
Timor-Leste	-8.874217	125.727539	3/9/20	0
Timor-Leste	-8.874217	125.727539	4/1/20	0
Timor-Leste	-8.874217	125.727539	4/10/20	0
Timor-Leste	-8.874217	125.727539	4/11/20	0
Timor-Leste	-8.874217	125.727539	4/12/20	0
Timor-Leste	-8.874217	125.727539	4/13/20	0
Timor-Leste	-8.874217	125.727539	4/14/20	0
Timor-Leste	-8.874217	125.727539	4/15/20	0
Timor-Leste	-8.874217	125.727539	4/16/20	0
Timor-Leste	-8.874217	125.727539	4/2/20	0
Timor-Leste	-8.874217	125.727539	4/3/20	0
Timor-Leste	-8.874217	125.727539	4/4/20	0
Timor-Leste	-8.874217	125.727539	4/5/20	0
Timor-Leste	-8.874217	125.727539	4/6/20	0
Timor-Leste	-8.874217	125.727539	4/7/20	0
Timor-Leste	-8.874217	125.727539	4/8/20	0
Timor-Leste	-8.874217	125.727539	4/9/20	0
Togo	8.6195	0.8248	1/22/20	0
Togo	8.6195	0.8248	1/23/20	0
Togo	8.6195	0.8248	1/24/20	0
Togo	8.6195	0.8248	1/25/20	0
Togo	8.6195	0.8248	1/26/20	0
Togo	8.6195	0.8248	1/27/20	0
Togo	8.6195	0.8248	1/28/20	0
Togo	8.6195	0.8248	1/29/20	0
Togo	8.6195	0.8248	1/30/20	0
Togo	8.6195	0.8248	1/31/20	0
Togo	8.6195	0.8248	2/1/20	0
Togo	8.6195	0.8248	2/10/20	0
Togo	8.6195	0.8248	2/11/20	0
Togo	8.6195	0.8248	2/12/20	0
Togo	8.6195	0.8248	2/13/20	0
Togo	8.6195	0.8248	2/14/20	0
Togo	8.6195	0.8248	2/15/20	0
Togo	8.6195	0.8248	2/16/20	0
Togo	8.6195	0.8248	2/17/20	0
Togo	8.6195	0.8248	2/18/20	0
Togo	8.6195	0.8248	2/19/20	0
Togo	8.6195	0.8248	2/2/20	0
Togo	8.6195	0.8248	2/20/20	0
Togo	8.6195	0.8248	2/21/20	0
Togo	8.6195	0.8248	2/22/20	0
Togo	8.6195	0.8248	2/23/20	0
Togo	8.6195	0.8248	2/24/20	0
Togo	8.6195	0.8248	2/25/20	0
Togo	8.6195	0.8248	2/26/20	0
Togo	8.6195	0.8248	2/27/20	0
Togo	8.6195	0.8248	2/28/20	0
Togo	8.6195	0.8248	2/29/20	0
Togo	8.6195	0.8248	2/3/20	0
Togo	8.6195	0.8248	2/4/20	0
Togo	8.6195	0.8248	2/5/20	0
Togo	8.6195	0.8248	2/6/20	0
Togo	8.6195	0.8248	2/7/20	0
Togo	8.6195	0.8248	2/8/20	0
Togo	8.6195	0.8248	2/9/20	0
Togo	8.6195	0.8248	3/1/20	0
Togo	8.6195	0.8248	3/10/20	0
Togo	8.6195	0.8248	3/11/20	0
Togo	8.6195	0.8248	3/12/20	0
Togo	8.6195	0.8248	3/13/20	0
Togo	8.6195	0.8248	3/14/20	0
Togo	8.6195	0.8248	3/15/20	0
Togo	8.6195	0.8248	3/16/20	0
Togo	8.6195	0.8248	3/17/20	0
Togo	8.6195	0.8248	3/18/20	0
Togo	8.6195	0.8248	3/19/20	0
Togo	8.6195	0.8248	3/2/20	0
Togo	8.6195	0.8248	3/20/20	0
Togo	8.6195	0.8248	3/21/20	0
Togo	8.6195	0.8248	3/22/20	0
Togo	8.6195	0.8248	3/23/20	0
Togo	8.6195	0.8248	3/24/20	0
Togo	8.6195	0.8248	3/25/20	0
Togo	8.6195	0.8248	3/26/20	0
Togo	8.6195	0.8248	3/27/20	1
Togo	8.6195	0.8248	3/28/20	1
Togo	8.6195	0.8248	3/29/20	1
Togo	8.6195	0.8248	3/3/20	0
Togo	8.6195	0.8248	3/30/20	1
Togo	8.6195	0.8248	3/31/20	1
Togo	8.6195	0.8248	3/4/20	0
Togo	8.6195	0.8248	3/5/20	0
Togo	8.6195	0.8248	3/6/20	0
Togo	8.6195	0.8248	3/7/20	0
Togo	8.6195	0.8248	3/8/20	0
Togo	8.6195	0.8248	3/9/20	0
Togo	8.6195	0.8248	4/1/20	2
Togo	8.6195	0.8248	4/10/20	3
Togo	8.6195	0.8248	4/11/20	3
Togo	8.6195	0.8248	4/12/20	3
Togo	8.6195	0.8248	4/13/20	3
Togo	8.6195	0.8248	4/14/20	3
Togo	8.6195	0.8248	4/15/20	3
Togo	8.6195	0.8248	4/16/20	5
Togo	8.6195	0.8248	4/2/20	2
Togo	8.6195	0.8248	4/3/20	3
Togo	8.6195	0.8248	4/4/20	3
Togo	8.6195	0.8248	4/5/20	3
Togo	8.6195	0.8248	4/6/20	3
Togo	8.6195	0.8248	4/7/20	3
Togo	8.6195	0.8248	4/8/20	3
Togo	8.6195	0.8248	4/9/20	3
Trinidad and Tobago	10.6918	-61.2225	1/22/20	0
Trinidad and Tobago	10.6918	-61.2225	1/23/20	0
Trinidad and Tobago	10.6918	-61.2225	1/24/20	0
Trinidad and Tobago	10.6918	-61.2225	1/25/20	0
Trinidad and Tobago	10.6918	-61.2225	1/26/20	0
Trinidad and Tobago	10.6918	-61.2225	1/27/20	0
Trinidad and Tobago	10.6918	-61.2225	1/28/20	0
Trinidad and Tobago	10.6918	-61.2225	1/29/20	0
Trinidad and Tobago	10.6918	-61.2225	1/30/20	0
Trinidad and Tobago	10.6918	-61.2225	1/31/20	0
Trinidad and Tobago	10.6918	-61.2225	2/1/20	0
Trinidad and Tobago	10.6918	-61.2225	2/10/20	0
Trinidad and Tobago	10.6918	-61.2225	2/11/20	0
Trinidad and Tobago	10.6918	-61.2225	2/12/20	0
Trinidad and Tobago	10.6918	-61.2225	2/13/20	0
Trinidad and Tobago	10.6918	-61.2225	2/14/20	0
Trinidad and Tobago	10.6918	-61.2225	2/15/20	0
Trinidad and Tobago	10.6918	-61.2225	2/16/20	0
Trinidad and Tobago	10.6918	-61.2225	2/17/20	0
Trinidad and Tobago	10.6918	-61.2225	2/18/20	0
Trinidad and Tobago	10.6918	-61.2225	2/19/20	0
Trinidad and Tobago	10.6918	-61.2225	2/2/20	0
Trinidad and Tobago	10.6918	-61.2225	2/20/20	0
Trinidad and Tobago	10.6918	-61.2225	2/21/20	0
Trinidad and Tobago	10.6918	-61.2225	2/22/20	0
Trinidad and Tobago	10.6918	-61.2225	2/23/20	0
Trinidad and Tobago	10.6918	-61.2225	2/24/20	0
Trinidad and Tobago	10.6918	-61.2225	2/25/20	0
Trinidad and Tobago	10.6918	-61.2225	2/26/20	0
Trinidad and Tobago	10.6918	-61.2225	2/27/20	0
Trinidad and Tobago	10.6918	-61.2225	2/28/20	0
Trinidad and Tobago	10.6918	-61.2225	2/29/20	0
Trinidad and Tobago	10.6918	-61.2225	2/3/20	0
Trinidad and Tobago	10.6918	-61.2225	2/4/20	0
Trinidad and Tobago	10.6918	-61.2225	2/5/20	0
Trinidad and Tobago	10.6918	-61.2225	2/6/20	0
Trinidad and Tobago	10.6918	-61.2225	2/7/20	0
Trinidad and Tobago	10.6918	-61.2225	2/8/20	0
Trinidad and Tobago	10.6918	-61.2225	2/9/20	0
Trinidad and Tobago	10.6918	-61.2225	3/1/20	0
Trinidad and Tobago	10.6918	-61.2225	3/10/20	0
Trinidad and Tobago	10.6918	-61.2225	3/11/20	0
Trinidad and Tobago	10.6918	-61.2225	3/12/20	0
Trinidad and Tobago	10.6918	-61.2225	3/13/20	0
Trinidad and Tobago	10.6918	-61.2225	3/14/20	0
Trinidad and Tobago	10.6918	-61.2225	3/15/20	0
Trinidad and Tobago	10.6918	-61.2225	3/16/20	0
Trinidad and Tobago	10.6918	-61.2225	3/17/20	0
Trinidad and Tobago	10.6918	-61.2225	3/18/20	0
Trinidad and Tobago	10.6918	-61.2225	3/19/20	0
Trinidad and Tobago	10.6918	-61.2225	3/2/20	0
Trinidad and Tobago	10.6918	-61.2225	3/20/20	0
Trinidad and Tobago	10.6918	-61.2225	3/21/20	0
Trinidad and Tobago	10.6918	-61.2225	3/22/20	0
Trinidad and Tobago	10.6918	-61.2225	3/23/20	0
Trinidad and Tobago	10.6918	-61.2225	3/24/20	0
Trinidad and Tobago	10.6918	-61.2225	3/25/20	1
Trinidad and Tobago	10.6918	-61.2225	3/26/20	1
Trinidad and Tobago	10.6918	-61.2225	3/27/20	2
Trinidad and Tobago	10.6918	-61.2225	3/28/20	3
Trinidad and Tobago	10.6918	-61.2225	3/29/20	3
Trinidad and Tobago	10.6918	-61.2225	3/3/20	0
Trinidad and Tobago	10.6918	-61.2225	3/30/20	3
Trinidad and Tobago	10.6918	-61.2225	3/31/20	3
Trinidad and Tobago	10.6918	-61.2225	3/4/20	0
Trinidad and Tobago	10.6918	-61.2225	3/5/20	0
Trinidad and Tobago	10.6918	-61.2225	3/6/20	0
Trinidad and Tobago	10.6918	-61.2225	3/7/20	0
Trinidad and Tobago	10.6918	-61.2225	3/8/20	0
Trinidad and Tobago	10.6918	-61.2225	3/9/20	0
Trinidad and Tobago	10.6918	-61.2225	4/1/20	5
Trinidad and Tobago	10.6918	-61.2225	4/10/20	8
Trinidad and Tobago	10.6918	-61.2225	4/11/20	8
Trinidad and Tobago	10.6918	-61.2225	4/12/20	8
Trinidad and Tobago	10.6918	-61.2225	4/13/20	8
Trinidad and Tobago	10.6918	-61.2225	4/14/20	8
Trinidad and Tobago	10.6918	-61.2225	4/15/20	8
Trinidad and Tobago	10.6918	-61.2225	4/16/20	8
Trinidad and Tobago	10.6918	-61.2225	4/2/20	5
Trinidad and Tobago	10.6918	-61.2225	4/3/20	6
Trinidad and Tobago	10.6918	-61.2225	4/4/20	6
Trinidad and Tobago	10.6918	-61.2225	4/5/20	7
Trinidad and Tobago	10.6918	-61.2225	4/6/20	8
Trinidad and Tobago	10.6918	-61.2225	4/7/20	8
Trinidad and Tobago	10.6918	-61.2225	4/8/20	8
Trinidad and Tobago	10.6918	-61.2225	4/9/20	8
Tunisia	34	9	1/22/20	0
Tunisia	34	9	1/23/20	0
Tunisia	34	9	1/24/20	0
Tunisia	34	9	1/25/20	0
Tunisia	34	9	1/26/20	0
Tunisia	34	9	1/27/20	0
Tunisia	34	9	1/28/20	0
Tunisia	34	9	1/29/20	0
Tunisia	34	9	1/30/20	0
Tunisia	34	9	1/31/20	0
Tunisia	34	9	2/1/20	0
Tunisia	34	9	2/10/20	0
Tunisia	34	9	2/11/20	0
Tunisia	34	9	2/12/20	0
Tunisia	34	9	2/13/20	0
Tunisia	34	9	2/14/20	0
Tunisia	34	9	2/15/20	0
Tunisia	34	9	2/16/20	0
Tunisia	34	9	2/17/20	0
Tunisia	34	9	2/18/20	0
Tunisia	34	9	2/19/20	0
Tunisia	34	9	2/2/20	0
Tunisia	34	9	2/20/20	0
Tunisia	34	9	2/21/20	0
Tunisia	34	9	2/22/20	0
Tunisia	34	9	2/23/20	0
Tunisia	34	9	2/24/20	0
Tunisia	34	9	2/25/20	0
Tunisia	34	9	2/26/20	0
Tunisia	34	9	2/27/20	0
Tunisia	34	9	2/28/20	0
Tunisia	34	9	2/29/20	0
Tunisia	34	9	2/3/20	0
Tunisia	34	9	2/4/20	0
Tunisia	34	9	2/5/20	0
Tunisia	34	9	2/6/20	0
Tunisia	34	9	2/7/20	0
Tunisia	34	9	2/8/20	0
Tunisia	34	9	2/9/20	0
Tunisia	34	9	3/1/20	0
Tunisia	34	9	3/10/20	0
Tunisia	34	9	3/11/20	0
Tunisia	34	9	3/12/20	0
Tunisia	34	9	3/13/20	0
Tunisia	34	9	3/14/20	0
Tunisia	34	9	3/15/20	0
Tunisia	34	9	3/16/20	0
Tunisia	34	9	3/17/20	0
Tunisia	34	9	3/18/20	0
Tunisia	34	9	3/19/20	1
Tunisia	34	9	3/2/20	0
Tunisia	34	9	3/20/20	1
Tunisia	34	9	3/21/20	1
Tunisia	34	9	3/22/20	3
Tunisia	34	9	3/23/20	3
Tunisia	34	9	3/24/20	4
Tunisia	34	9	3/25/20	5
Tunisia	34	9	3/26/20	6
Tunisia	34	9	3/27/20	6
Tunisia	34	9	3/28/20	8
Tunisia	34	9	3/29/20	8
Tunisia	34	9	3/3/20	0
Tunisia	34	9	3/30/20	8
Tunisia	34	9	3/31/20	10
Tunisia	34	9	3/4/20	0
Tunisia	34	9	3/5/20	0
Tunisia	34	9	3/6/20	0
Tunisia	34	9	3/7/20	0
Tunisia	34	9	3/8/20	0
Tunisia	34	9	3/9/20	0
Tunisia	34	9	4/1/20	12
Tunisia	34	9	4/10/20	25
Tunisia	34	9	4/11/20	28
Tunisia	34	9	4/12/20	31
Tunisia	34	9	4/13/20	34
Tunisia	34	9	4/14/20	34
Tunisia	34	9	4/15/20	35
Tunisia	34	9	4/16/20	37
Tunisia	34	9	4/2/20	14
Tunisia	34	9	4/3/20	18
Tunisia	34	9	4/4/20	18
Tunisia	34	9	4/5/20	22
Tunisia	34	9	4/6/20	22
Tunisia	34	9	4/7/20	23
Tunisia	34	9	4/8/20	24
Tunisia	34	9	4/9/20	25
Turkey	38.9637	35.2433	1/22/20	0
Turkey	38.9637	35.2433	1/23/20	0
Turkey	38.9637	35.2433	1/24/20	0
Turkey	38.9637	35.2433	1/25/20	0
Turkey	38.9637	35.2433	1/26/20	0
Turkey	38.9637	35.2433	1/27/20	0
Turkey	38.9637	35.2433	1/28/20	0
Turkey	38.9637	35.2433	1/29/20	0
Turkey	38.9637	35.2433	1/30/20	0
Turkey	38.9637	35.2433	1/31/20	0
Turkey	38.9637	35.2433	2/1/20	0
Turkey	38.9637	35.2433	2/10/20	0
Turkey	38.9637	35.2433	2/11/20	0
Turkey	38.9637	35.2433	2/12/20	0
Turkey	38.9637	35.2433	2/13/20	0
Turkey	38.9637	35.2433	2/14/20	0
Turkey	38.9637	35.2433	2/15/20	0
Turkey	38.9637	35.2433	2/16/20	0
Turkey	38.9637	35.2433	2/17/20	0
Turkey	38.9637	35.2433	2/18/20	0
Turkey	38.9637	35.2433	2/19/20	0
Turkey	38.9637	35.2433	2/2/20	0
Turkey	38.9637	35.2433	2/20/20	0
Turkey	38.9637	35.2433	2/21/20	0
Turkey	38.9637	35.2433	2/22/20	0
Turkey	38.9637	35.2433	2/23/20	0
Turkey	38.9637	35.2433	2/24/20	0
Turkey	38.9637	35.2433	2/25/20	0
Turkey	38.9637	35.2433	2/26/20	0
Turkey	38.9637	35.2433	2/27/20	0
Turkey	38.9637	35.2433	2/28/20	0
Turkey	38.9637	35.2433	2/29/20	0
Turkey	38.9637	35.2433	2/3/20	0
Turkey	38.9637	35.2433	2/4/20	0
Turkey	38.9637	35.2433	2/5/20	0
Turkey	38.9637	35.2433	2/6/20	0
Turkey	38.9637	35.2433	2/7/20	0
Turkey	38.9637	35.2433	2/8/20	0
Turkey	38.9637	35.2433	2/9/20	0
Turkey	38.9637	35.2433	3/1/20	0
Turkey	38.9637	35.2433	3/10/20	0
Turkey	38.9637	35.2433	3/11/20	0
Turkey	38.9637	35.2433	3/12/20	0
Turkey	38.9637	35.2433	3/13/20	0
Turkey	38.9637	35.2433	3/14/20	0
Turkey	38.9637	35.2433	3/15/20	0
Turkey	38.9637	35.2433	3/16/20	0
Turkey	38.9637	35.2433	3/17/20	1
Turkey	38.9637	35.2433	3/18/20	1
Turkey	38.9637	35.2433	3/19/20	3
Turkey	38.9637	35.2433	3/2/20	0
Turkey	38.9637	35.2433	3/20/20	4
Turkey	38.9637	35.2433	3/21/20	9
Turkey	38.9637	35.2433	3/22/20	30
Turkey	38.9637	35.2433	3/23/20	37
Turkey	38.9637	35.2433	3/24/20	44
Turkey	38.9637	35.2433	3/25/20	59
Turkey	38.9637	35.2433	3/26/20	75
Turkey	38.9637	35.2433	3/27/20	92
Turkey	38.9637	35.2433	3/28/20	108
Turkey	38.9637	35.2433	3/29/20	131
Turkey	38.9637	35.2433	3/3/20	0
Turkey	38.9637	35.2433	3/30/20	168
Turkey	38.9637	35.2433	3/31/20	214
Turkey	38.9637	35.2433	3/4/20	0
Turkey	38.9637	35.2433	3/5/20	0
Turkey	38.9637	35.2433	3/6/20	0
Turkey	38.9637	35.2433	3/7/20	0
Turkey	38.9637	35.2433	3/8/20	0
Turkey	38.9637	35.2433	3/9/20	0
Turkey	38.9637	35.2433	4/1/20	277
Turkey	38.9637	35.2433	4/10/20	1006
Turkey	38.9637	35.2433	4/11/20	1101
Turkey	38.9637	35.2433	4/12/20	1198
Turkey	38.9637	35.2433	4/13/20	1296
Turkey	38.9637	35.2433	4/14/20	1403
Turkey	38.9637	35.2433	4/15/20	1518
Turkey	38.9637	35.2433	4/16/20	1643
Turkey	38.9637	35.2433	4/2/20	356
Turkey	38.9637	35.2433	4/3/20	425
Turkey	38.9637	35.2433	4/4/20	501
Turkey	38.9637	35.2433	4/5/20	574
Turkey	38.9637	35.2433	4/6/20	649
Turkey	38.9637	35.2433	4/7/20	725
Turkey	38.9637	35.2433	4/8/20	812
Turkey	38.9637	35.2433	4/9/20	908
Uganda	1	32	1/22/20	0
Uganda	1	32	1/23/20	0
Uganda	1	32	1/24/20	0
Uganda	1	32	1/25/20	0
Uganda	1	32	1/26/20	0
Uganda	1	32	1/27/20	0
Uganda	1	32	1/28/20	0
Uganda	1	32	1/29/20	0
Uganda	1	32	1/30/20	0
Uganda	1	32	1/31/20	0
Uganda	1	32	2/1/20	0
Uganda	1	32	2/10/20	0
Uganda	1	32	2/11/20	0
Uganda	1	32	2/12/20	0
Uganda	1	32	2/13/20	0
Uganda	1	32	2/14/20	0
Uganda	1	32	2/15/20	0
Uganda	1	32	2/16/20	0
Uganda	1	32	2/17/20	0
Uganda	1	32	2/18/20	0
Uganda	1	32	2/19/20	0
Uganda	1	32	2/2/20	0
Uganda	1	32	2/20/20	0
Uganda	1	32	2/21/20	0
Uganda	1	32	2/22/20	0
Uganda	1	32	2/23/20	0
Uganda	1	32	2/24/20	0
Uganda	1	32	2/25/20	0
Uganda	1	32	2/26/20	0
Uganda	1	32	2/27/20	0
Uganda	1	32	2/28/20	0
Uganda	1	32	2/29/20	0
Uganda	1	32	2/3/20	0
Uganda	1	32	2/4/20	0
Uganda	1	32	2/5/20	0
Uganda	1	32	2/6/20	0
Uganda	1	32	2/7/20	0
Uganda	1	32	2/8/20	0
Uganda	1	32	2/9/20	0
Uganda	1	32	3/1/20	0
Uganda	1	32	3/10/20	0
Uganda	1	32	3/11/20	0
Uganda	1	32	3/12/20	0
Uganda	1	32	3/13/20	0
Uganda	1	32	3/14/20	0
Uganda	1	32	3/15/20	0
Uganda	1	32	3/16/20	0
Uganda	1	32	3/17/20	0
Uganda	1	32	3/18/20	0
Uganda	1	32	3/19/20	0
Uganda	1	32	3/2/20	0
Uganda	1	32	3/20/20	0
Uganda	1	32	3/21/20	0
Uganda	1	32	3/22/20	0
Uganda	1	32	3/23/20	0
Uganda	1	32	3/24/20	0
Uganda	1	32	3/25/20	0
Uganda	1	32	3/26/20	0
Uganda	1	32	3/27/20	0
Uganda	1	32	3/28/20	0
Uganda	1	32	3/29/20	0
Uganda	1	32	3/3/20	0
Uganda	1	32	3/30/20	0
Uganda	1	32	3/31/20	0
Uganda	1	32	3/4/20	0
Uganda	1	32	3/5/20	0
Uganda	1	32	3/6/20	0
Uganda	1	32	3/7/20	0
Uganda	1	32	3/8/20	0
Uganda	1	32	3/9/20	0
Uganda	1	32	4/1/20	0
Uganda	1	32	4/10/20	0
Uganda	1	32	4/11/20	0
Uganda	1	32	4/12/20	0
Uganda	1	32	4/13/20	0
Uganda	1	32	4/14/20	0
Uganda	1	32	4/15/20	0
Uganda	1	32	4/16/20	0
Uganda	1	32	4/2/20	0
Uganda	1	32	4/3/20	0
Uganda	1	32	4/4/20	0
Uganda	1	32	4/5/20	0
Uganda	1	32	4/6/20	0
Uganda	1	32	4/7/20	0
Uganda	1	32	4/8/20	0
Uganda	1	32	4/9/20	0
Ukraine	48.3794	31.1656	1/22/20	0
Ukraine	48.3794	31.1656	1/23/20	0
Ukraine	48.3794	31.1656	1/24/20	0
Ukraine	48.3794	31.1656	1/25/20	0
Ukraine	48.3794	31.1656	1/26/20	0
Ukraine	48.3794	31.1656	1/27/20	0
Ukraine	48.3794	31.1656	1/28/20	0
Ukraine	48.3794	31.1656	1/29/20	0
Ukraine	48.3794	31.1656	1/30/20	0
Ukraine	48.3794	31.1656	1/31/20	0
Ukraine	48.3794	31.1656	2/1/20	0
Ukraine	48.3794	31.1656	2/10/20	0
Ukraine	48.3794	31.1656	2/11/20	0
Ukraine	48.3794	31.1656	2/12/20	0
Ukraine	48.3794	31.1656	2/13/20	0
Ukraine	48.3794	31.1656	2/14/20	0
Ukraine	48.3794	31.1656	2/15/20	0
Ukraine	48.3794	31.1656	2/16/20	0
Ukraine	48.3794	31.1656	2/17/20	0
Ukraine	48.3794	31.1656	2/18/20	0
Ukraine	48.3794	31.1656	2/19/20	0
Ukraine	48.3794	31.1656	2/2/20	0
Ukraine	48.3794	31.1656	2/20/20	0
Ukraine	48.3794	31.1656	2/21/20	0
Ukraine	48.3794	31.1656	2/22/20	0
Ukraine	48.3794	31.1656	2/23/20	0
Ukraine	48.3794	31.1656	2/24/20	0
Ukraine	48.3794	31.1656	2/25/20	0
Ukraine	48.3794	31.1656	2/26/20	0
Ukraine	48.3794	31.1656	2/27/20	0
Ukraine	48.3794	31.1656	2/28/20	0
Ukraine	48.3794	31.1656	2/29/20	0
Ukraine	48.3794	31.1656	2/3/20	0
Ukraine	48.3794	31.1656	2/4/20	0
Ukraine	48.3794	31.1656	2/5/20	0
Ukraine	48.3794	31.1656	2/6/20	0
Ukraine	48.3794	31.1656	2/7/20	0
Ukraine	48.3794	31.1656	2/8/20	0
Ukraine	48.3794	31.1656	2/9/20	0
Ukraine	48.3794	31.1656	3/1/20	0
Ukraine	48.3794	31.1656	3/10/20	0
Ukraine	48.3794	31.1656	3/11/20	0
Ukraine	48.3794	31.1656	3/12/20	0
Ukraine	48.3794	31.1656	3/13/20	1
Ukraine	48.3794	31.1656	3/14/20	1
Ukraine	48.3794	31.1656	3/15/20	1
Ukraine	48.3794	31.1656	3/16/20	1
Ukraine	48.3794	31.1656	3/17/20	2
Ukraine	48.3794	31.1656	3/18/20	2
Ukraine	48.3794	31.1656	3/19/20	2
Ukraine	48.3794	31.1656	3/2/20	0
Ukraine	48.3794	31.1656	3/20/20	3
Ukraine	48.3794	31.1656	3/21/20	3
Ukraine	48.3794	31.1656	3/22/20	3
Ukraine	48.3794	31.1656	3/23/20	3
Ukraine	48.3794	31.1656	3/24/20	3
Ukraine	48.3794	31.1656	3/25/20	5
Ukraine	48.3794	31.1656	3/26/20	5
Ukraine	48.3794	31.1656	3/27/20	5
Ukraine	48.3794	31.1656	3/28/20	9
Ukraine	48.3794	31.1656	3/29/20	10
Ukraine	48.3794	31.1656	3/3/20	0
Ukraine	48.3794	31.1656	3/30/20	13
Ukraine	48.3794	31.1656	3/31/20	17
