country	Lat	Long	date	Number of confirmed COVID-19
Argentina	-38.4161	-63.6167	4/14/20	2277
Argentina	-38.4161	-63.6167	4/15/20	2443
Argentina	-38.4161	-63.6167	4/16/20	2571
Argentina	-38.4161	-63.6167	4/2/20	1133
Argentina	-38.4161	-63.6167	4/3/20	1265
Argentina	-38.4161	-63.6167	4/4/20	1451
Argentina	-38.4161	-63.6167	4/5/20	1451
Argentina	-38.4161	-63.6167	4/6/20	1554
Argentina	-38.4161	-63.6167	4/7/20	1628
Argentina	-38.4161	-63.6167	4/8/20	1715
Argentina	-38.4161	-63.6167	4/9/20	1795
Armenia	40.0691	45.0382	1/22/20	0
Armenia	40.0691	45.0382	1/23/20	0
Armenia	40.0691	45.0382	1/24/20	0
Armenia	40.0691	45.0382	1/25/20	0
Armenia	40.0691	45.0382	1/26/20	0
Armenia	40.0691	45.0382	1/27/20	0
Armenia	40.0691	45.0382	1/28/20	0
Armenia	40.0691	45.0382	1/29/20	0
Armenia	40.0691	45.0382	1/30/20	0
Armenia	40.0691	45.0382	1/31/20	0
Armenia	40.0691	45.0382	2/1/20	0
Armenia	40.0691	45.0382	2/10/20	0
Armenia	40.0691	45.0382	2/11/20	0
Armenia	40.0691	45.0382	2/12/20	0
Armenia	40.0691	45.0382	2/13/20	0
Armenia	40.0691	45.0382	2/14/20	0
Armenia	40.0691	45.0382	2/15/20	0
Armenia	40.0691	45.0382	2/16/20	0
Armenia	40.0691	45.0382	2/17/20	0
Armenia	40.0691	45.0382	2/18/20	0
Armenia	40.0691	45.0382	2/19/20	0
Armenia	40.0691	45.0382	2/2/20	0
Armenia	40.0691	45.0382	2/20/20	0
Armenia	40.0691	45.0382	2/21/20	0
Armenia	40.0691	45.0382	2/22/20	0
Armenia	40.0691	45.0382	2/23/20	0
Armenia	40.0691	45.0382	2/24/20	0
Armenia	40.0691	45.0382	2/25/20	0
Armenia	40.0691	45.0382	2/26/20	0
Armenia	40.0691	45.0382	2/27/20	0
Armenia	40.0691	45.0382	2/28/20	0
Armenia	40.0691	45.0382	2/29/20	0
Armenia	40.0691	45.0382	2/3/20	0
Armenia	40.0691	45.0382	2/4/20	0
Armenia	40.0691	45.0382	2/5/20	0
Armenia	40.0691	45.0382	2/6/20	0
Armenia	40.0691	45.0382	2/7/20	0
Armenia	40.0691	45.0382	2/8/20	0
Armenia	40.0691	45.0382	2/9/20	0
Armenia	40.0691	45.0382	3/1/20	1
Armenia	40.0691	45.0382	3/10/20	1
Armenia	40.0691	45.0382	3/11/20	1
Armenia	40.0691	45.0382	3/12/20	4
Armenia	40.0691	45.0382	3/13/20	8
Armenia	40.0691	45.0382	3/14/20	18
Armenia	40.0691	45.0382	3/15/20	26
Armenia	40.0691	45.0382	3/16/20	52
Armenia	40.0691	45.0382	3/17/20	78
Armenia	40.0691	45.0382	3/18/20	84
Armenia	40.0691	45.0382	3/19/20	115
Armenia	40.0691	45.0382	3/2/20	1
Armenia	40.0691	45.0382	3/20/20	136
Armenia	40.0691	45.0382	3/21/20	160
Armenia	40.0691	45.0382	3/22/20	194
Armenia	40.0691	45.0382	3/23/20	235
Armenia	40.0691	45.0382	3/24/20	249
Armenia	40.0691	45.0382	3/25/20	265
Armenia	40.0691	45.0382	3/26/20	290
Armenia	40.0691	45.0382	3/27/20	329
Armenia	40.0691	45.0382	3/28/20	407
Armenia	40.0691	45.0382	3/29/20	424
Armenia	40.0691	45.0382	3/3/20	1
Armenia	40.0691	45.0382	3/30/20	482
Armenia	40.0691	45.0382	3/31/20	532
Armenia	40.0691	45.0382	3/4/20	1
Armenia	40.0691	45.0382	3/5/20	1
Armenia	40.0691	45.0382	3/6/20	1
Armenia	40.0691	45.0382	3/7/20	1
Armenia	40.0691	45.0382	3/8/20	1
Armenia	40.0691	45.0382	3/9/20	1
Armenia	40.0691	45.0382	4/1/20	571
Armenia	40.0691	45.0382	4/10/20	937
Armenia	40.0691	45.0382	4/11/20	967
Armenia	40.0691	45.0382	4/12/20	1013
Armenia	40.0691	45.0382	4/13/20	1039
Armenia	40.0691	45.0382	4/14/20	1067
Armenia	40.0691	45.0382	4/15/20	1111
Armenia	40.0691	45.0382	4/16/20	1159
Armenia	40.0691	45.0382	4/2/20	663
Armenia	40.0691	45.0382	4/3/20	736
Armenia	40.0691	45.0382	4/4/20	770
Armenia	40.0691	45.0382	4/5/20	822
Armenia	40.0691	45.0382	4/6/20	833
Armenia	40.0691	45.0382	4/7/20	853
Armenia	40.0691	45.0382	4/8/20	881
Armenia	40.0691	45.0382	4/9/20	921
Australia	-33.8688	151.2093	1/22/20	0
Australia	-33.8688	151.2093	1/23/20	0
Australia	-33.8688	151.2093	1/24/20	0
Australia	-33.8688	151.2093	1/25/20	0
Australia	-33.8688	151.2093	1/26/20	4
Australia	-33.8688	151.2093	1/27/20	5
Australia	-33.8688	151.2093	1/28/20	5
Australia	-33.8688	151.2093	1/29/20	6
Australia	-33.8688	151.2093	1/30/20	9
Australia	-33.8688	151.2093	1/31/20	9
Australia	-33.8688	151.2093	2/1/20	12
Australia	-33.8688	151.2093	2/10/20	15
Australia	-33.8688	151.2093	2/11/20	15
Australia	-33.8688	151.2093	2/12/20	15
Australia	-33.8688	151.2093	2/13/20	15
Australia	-33.8688	151.2093	2/14/20	15
Australia	-33.8688	151.2093	2/15/20	15
Australia	-33.8688	151.2093	2/16/20	15
Australia	-33.8688	151.2093	2/17/20	15
Australia	-33.8688	151.2093	2/18/20	15
Australia	-33.8688	151.2093	2/19/20	15
Australia	-33.8688	151.2093	2/2/20	12
Australia	-33.8688	151.2093	2/20/20	15
Australia	-33.8688	151.2093	2/21/20	15
Australia	-33.8688	151.2093	2/22/20	15
Australia	-33.8688	151.2093	2/23/20	15
Australia	-33.8688	151.2093	2/24/20	15
Australia	-33.8688	151.2093	2/25/20	15
Australia	-33.8688	151.2093	2/26/20	15
Australia	-33.8688	151.2093	2/27/20	15
Australia	-33.8688	151.2093	2/28/20	15
Australia	-33.8688	151.2093	2/29/20	25
Australia	-33.8688	151.2093	2/3/20	12
Australia	-33.8688	151.2093	2/4/20	13
Australia	-33.8688	151.2093	2/5/20	13
Australia	-33.8688	151.2093	2/6/20	14
Australia	-33.8688	151.2093	2/7/20	15
Australia	-33.8688	151.2093	2/8/20	15
Australia	-33.8688	151.2093	2/9/20	15
Australia	-33.8688	151.2093	3/1/20	27
Australia	-33.8688	151.2093	3/10/20	107
Australia	-33.8688	151.2093	3/11/20	128
Australia	-33.8688	151.2093	3/12/20	128
Australia	-33.8688	151.2093	3/13/20	200
Australia	-33.8688	151.2093	3/14/20	250
Australia	-33.8688	151.2093	3/15/20	297
Australia	-33.8688	151.2093	3/16/20	377
Australia	-33.8688	151.2093	3/17/20	452
Australia	-33.8688	151.2093	3/18/20	568
Australia	-33.8688	151.2093	3/19/20	681
Australia	-33.8688	151.2093	3/2/20	30
Australia	-33.8688	151.2093	3/20/20	791
Australia	-33.8688	151.2093	3/21/20	1071
Australia	-33.8688	151.2093	3/22/20	1549
Australia	-33.8688	151.2093	3/23/20	1682
Australia	-33.8688	151.2093	3/24/20	2044
Australia	-33.8688	151.2093	3/25/20	2364
Australia	-33.8688	151.2093	3/26/20	2810
Australia	-33.8688	151.2093	3/27/20	3143
Australia	-33.8688	151.2093	3/28/20	3640
Australia	-33.8688	151.2093	3/29/20	3984
Australia	-33.8688	151.2093	3/3/20	39
Australia	-33.8688	151.2093	3/30/20	4361
Australia	-33.8688	151.2093	3/31/20	4559
Australia	-33.8688	151.2093	3/4/20	52
Australia	-33.8688	151.2093	3/5/20	55
Australia	-33.8688	151.2093	3/6/20	60
Australia	-33.8688	151.2093	3/7/20	63
Australia	-33.8688	151.2093	3/8/20	76
Australia	-33.8688	151.2093	3/9/20	91
Australia	-33.8688	151.2093	4/1/20	4862
Australia	-33.8688	151.2093	4/10/20	6215
Australia	-33.8688	151.2093	4/11/20	6303
Australia	-33.8688	151.2093	4/12/20	6315
Australia	-33.8688	151.2093	4/13/20	6351
Australia	-33.8688	151.2093	4/14/20	6415
Australia	-33.8688	151.2093	4/15/20	6440
Australia	-33.8688	151.2093	4/16/20	6462
Australia	-33.8688	151.2093	4/2/20	5116
Australia	-33.8688	151.2093	4/3/20	5330
Australia	-33.8688	151.2093	4/4/20	5550
Australia	-33.8688	151.2093	4/5/20	5687
Australia	-33.8688	151.2093	4/6/20	5797
Australia	-33.8688	151.2093	4/7/20	5895
Australia	-33.8688	151.2093	4/8/20	6010
Australia	-33.8688	151.2093	4/9/20	6108
Austria	47.5162	14.5501	1/22/20	0
Austria	47.5162	14.5501	1/23/20	0
Austria	47.5162	14.5501	1/24/20	0
Austria	47.5162	14.5501	1/25/20	0
Austria	47.5162	14.5501	1/26/20	0
Austria	47.5162	14.5501	1/27/20	0
Austria	47.5162	14.5501	1/28/20	0
Austria	47.5162	14.5501	1/29/20	0
Austria	47.5162	14.5501	1/30/20	0
Austria	47.5162	14.5501	1/31/20	0
Austria	47.5162	14.5501	2/1/20	0
Austria	47.5162	14.5501	2/10/20	0
Austria	47.5162	14.5501	2/11/20	0
Austria	47.5162	14.5501	2/12/20	0
Austria	47.5162	14.5501	2/13/20	0
Austria	47.5162	14.5501	2/14/20	0
Austria	47.5162	14.5501	2/15/20	0
Austria	47.5162	14.5501	2/16/20	0
Austria	47.5162	14.5501	2/17/20	0
Austria	47.5162	14.5501	2/18/20	0
Austria	47.5162	14.5501	2/19/20	0
Austria	47.5162	14.5501	2/2/20	0
Austria	47.5162	14.5501	2/20/20	0
Austria	47.5162	14.5501	2/21/20	0
Austria	47.5162	14.5501	2/22/20	0
Austria	47.5162	14.5501	2/23/20	0
Austria	47.5162	14.5501	2/24/20	0
Austria	47.5162	14.5501	2/25/20	2
Austria	47.5162	14.5501	2/26/20	2
Austria	47.5162	14.5501	2/27/20	3
Austria	47.5162	14.5501	2/28/20	3
Austria	47.5162	14.5501	2/29/20	9
Austria	47.5162	14.5501	2/3/20	0
Austria	47.5162	14.5501	2/4/20	0
Austria	47.5162	14.5501	2/5/20	0
Austria	47.5162	14.5501	2/6/20	0
Austria	47.5162	14.5501	2/7/20	0
Austria	47.5162	14.5501	2/8/20	0
Austria	47.5162	14.5501	2/9/20	0
Austria	47.5162	14.5501	3/1/20	14
Austria	47.5162	14.5501	3/10/20	182
Austria	47.5162	14.5501	3/11/20	246
Austria	47.5162	14.5501	3/12/20	302
Austria	47.5162	14.5501	3/13/20	504
Austria	47.5162	14.5501	3/14/20	655
Austria	47.5162	14.5501	3/15/20	860
Austria	47.5162	14.5501	3/16/20	1018
Austria	47.5162	14.5501	3/17/20	1332
Austria	47.5162	14.5501	3/18/20	1646
Austria	47.5162	14.5501	3/19/20	2013
Austria	47.5162	14.5501	3/2/20	18
Austria	47.5162	14.5501	3/20/20	2388
Austria	47.5162	14.5501	3/21/20	2814
Austria	47.5162	14.5501	3/22/20	3582
Austria	47.5162	14.5501	3/23/20	4474
Austria	47.5162	14.5501	3/24/20	5283
Austria	47.5162	14.5501	3/25/20	5588
Austria	47.5162	14.5501	3/26/20	6909
Austria	47.5162	14.5501	3/27/20	7657
Austria	47.5162	14.5501	3/28/20	8271
Austria	47.5162	14.5501	3/29/20	8788
Austria	47.5162	14.5501	3/3/20	21
Austria	47.5162	14.5501	3/30/20	9618
Austria	47.5162	14.5501	3/31/20	10180
Austria	47.5162	14.5501	3/4/20	29
Austria	47.5162	14.5501	3/5/20	41
Austria	47.5162	14.5501	3/6/20	55
Austria	47.5162	14.5501	3/7/20	79
Austria	47.5162	14.5501	3/8/20	104
Austria	47.5162	14.5501	3/9/20	131
Austria	47.5162	14.5501	4/1/20	10711
Austria	47.5162	14.5501	4/10/20	13555
Austria	47.5162	14.5501	4/11/20	13806
Austria	47.5162	14.5501	4/12/20	13945
Austria	47.5162	14.5501	4/13/20	14041
Austria	47.5162	14.5501	4/14/20	14226
Austria	47.5162	14.5501	4/15/20	14336
Austria	47.5162	14.5501	4/16/20	14476
Austria	47.5162	14.5501	4/2/20	11129
Austria	47.5162	14.5501	4/3/20	11524
Austria	47.5162	14.5501	4/4/20	11781
Austria	47.5162	14.5501	4/5/20	12051
Austria	47.5162	14.5501	4/6/20	12297
Austria	47.5162	14.5501	4/7/20	12639
Austria	47.5162	14.5501	4/8/20	12942
Austria	47.5162	14.5501	4/9/20	13244
Azerbaijan	40.1431	47.5769	1/22/20	0
Azerbaijan	40.1431	47.5769	1/23/20	0
Azerbaijan	40.1431	47.5769	1/24/20	0
Azerbaijan	40.1431	47.5769	1/25/20	0
Azerbaijan	40.1431	47.5769	1/26/20	0
Azerbaijan	40.1431	47.5769	1/27/20	0
Azerbaijan	40.1431	47.5769	1/28/20	0
Azerbaijan	40.1431	47.5769	1/29/20	0
Azerbaijan	40.1431	47.5769	1/30/20	0
Azerbaijan	40.1431	47.5769	1/31/20	0
Azerbaijan	40.1431	47.5769	2/1/20	0
Azerbaijan	40.1431	47.5769	2/10/20	0
Azerbaijan	40.1431	47.5769	2/11/20	0
Azerbaijan	40.1431	47.5769	2/12/20	0
Azerbaijan	40.1431	47.5769	2/13/20	0
Azerbaijan	40.1431	47.5769	2/14/20	0
Azerbaijan	40.1431	47.5769	2/15/20	0
Azerbaijan	40.1431	47.5769	2/16/20	0
Azerbaijan	40.1431	47.5769	2/17/20	0
Azerbaijan	40.1431	47.5769	2/18/20	0
Azerbaijan	40.1431	47.5769	2/19/20	0
Azerbaijan	40.1431	47.5769	2/2/20	0
Azerbaijan	40.1431	47.5769	2/20/20	0
Azerbaijan	40.1431	47.5769	2/21/20	0
Azerbaijan	40.1431	47.5769	2/22/20	0
Azerbaijan	40.1431	47.5769	2/23/20	0
Azerbaijan	40.1431	47.5769	2/24/20	0
Azerbaijan	40.1431	47.5769	2/25/20	0
Azerbaijan	40.1431	47.5769	2/26/20	0
Azerbaijan	40.1431	47.5769	2/27/20	0
Azerbaijan	40.1431	47.5769	2/28/20	0
Azerbaijan	40.1431	47.5769	2/29/20	0
Azerbaijan	40.1431	47.5769	2/3/20	0
Azerbaijan	40.1431	47.5769	2/4/20	0
Azerbaijan	40.1431	47.5769	2/5/20	0
Azerbaijan	40.1431	47.5769	2/6/20	0
Azerbaijan	40.1431	47.5769	2/7/20	0
Azerbaijan	40.1431	47.5769	2/8/20	0
Azerbaijan	40.1431	47.5769	2/9/20	0
Azerbaijan	40.1431	47.5769	3/1/20	3
Azerbaijan	40.1431	47.5769	3/10/20	11
Azerbaijan	40.1431	47.5769	3/11/20	11
Azerbaijan	40.1431	47.5769	3/12/20	11
Azerbaijan	40.1431	47.5769	3/13/20	15
Azerbaijan	40.1431	47.5769	3/14/20	15
Azerbaijan	40.1431	47.5769	3/15/20	23
Azerbaijan	40.1431	47.5769	3/16/20	28
Azerbaijan	40.1431	47.5769	3/17/20	28
Azerbaijan	40.1431	47.5769	3/18/20	28
Azerbaijan	40.1431	47.5769	3/19/20	44
Azerbaijan	40.1431	47.5769	3/2/20	3
Azerbaijan	40.1431	47.5769	3/20/20	44
Azerbaijan	40.1431	47.5769	3/21/20	53
Azerbaijan	40.1431	47.5769	3/22/20	65
Azerbaijan	40.1431	47.5769	3/23/20	72
Azerbaijan	40.1431	47.5769	3/24/20	87
Azerbaijan	40.1431	47.5769	3/25/20	93
Azerbaijan	40.1431	47.5769	3/26/20	122
Azerbaijan	40.1431	47.5769	3/27/20	165
Azerbaijan	40.1431	47.5769	3/28/20	182
Azerbaijan	40.1431	47.5769	3/29/20	209
Azerbaijan	40.1431	47.5769	3/3/20	3
Azerbaijan	40.1431	47.5769	3/30/20	273
Azerbaijan	40.1431	47.5769	3/31/20	298
Azerbaijan	40.1431	47.5769	3/4/20	3
Azerbaijan	40.1431	47.5769	3/5/20	6
Azerbaijan	40.1431	47.5769	3/6/20	6
Azerbaijan	40.1431	47.5769	3/7/20	9
Azerbaijan	40.1431	47.5769	3/8/20	9
Azerbaijan	40.1431	47.5769	3/9/20	9
Azerbaijan	40.1431	47.5769	4/1/20	359
Azerbaijan	40.1431	47.5769	4/10/20	991
Azerbaijan	40.1431	47.5769	4/11/20	1058
Azerbaijan	40.1431	47.5769	4/12/20	1098
Azerbaijan	40.1431	47.5769	4/13/20	1148
Azerbaijan	40.1431	47.5769	4/14/20	1197
Azerbaijan	40.1431	47.5769	4/15/20	1253
Azerbaijan	40.1431	47.5769	4/16/20	1283
Azerbaijan	40.1431	47.5769	4/2/20	400
Azerbaijan	40.1431	47.5769	4/3/20	443
Azerbaijan	40.1431	47.5769	4/4/20	521
Azerbaijan	40.1431	47.5769	4/5/20	584
Azerbaijan	40.1431	47.5769	4/6/20	641
Azerbaijan	40.1431	47.5769	4/7/20	717
Azerbaijan	40.1431	47.5769	4/8/20	822
Azerbaijan	40.1431	47.5769	4/9/20	926
Bahamas	25.0343	-77.3963	1/22/20	0
Bahamas	25.0343	-77.3963	1/23/20	0
Bahamas	25.0343	-77.3963	1/24/20	0
Bahamas	25.0343	-77.3963	1/25/20	0
Bahamas	25.0343	-77.3963	1/26/20	0
Bahamas	25.0343	-77.3963	1/27/20	0
Bahamas	25.0343	-77.3963	1/28/20	0
Bahamas	25.0343	-77.3963	1/29/20	0
Bahamas	25.0343	-77.3963	1/30/20	0
Bahamas	25.0343	-77.3963	1/31/20	0
Bahamas	25.0343	-77.3963	2/1/20	0
Bahamas	25.0343	-77.3963	2/10/20	0
Bahamas	25.0343	-77.3963	2/11/20	0
Bahamas	25.0343	-77.3963	2/12/20	0
Bahamas	25.0343	-77.3963	2/13/20	0
Bahamas	25.0343	-77.3963	2/14/20	0
Bahamas	25.0343	-77.3963	2/15/20	0
Bahamas	25.0343	-77.3963	2/16/20	0
Bahamas	25.0343	-77.3963	2/17/20	0
Bahamas	25.0343	-77.3963	2/18/20	0
Bahamas	25.0343	-77.3963	2/19/20	0
Bahamas	25.0343	-77.3963	2/2/20	0
Bahamas	25.0343	-77.3963	2/20/20	0
Bahamas	25.0343	-77.3963	2/21/20	0
Bahamas	25.0343	-77.3963	2/22/20	0
Bahamas	25.0343	-77.3963	2/23/20	0
Bahamas	25.0343	-77.3963	2/24/20	0
Bahamas	25.0343	-77.3963	2/25/20	0
Bahamas	25.0343	-77.3963	2/26/20	0
Bahamas	25.0343	-77.3963	2/27/20	0
Bahamas	25.0343	-77.3963	2/28/20	0
Bahamas	25.0343	-77.3963	2/29/20	0
Bahamas	25.0343	-77.3963	2/3/20	0
Bahamas	25.0343	-77.3963	2/4/20	0
Bahamas	25.0343	-77.3963	2/5/20	0
Bahamas	25.0343	-77.3963	2/6/20	0
Bahamas	25.0343	-77.3963	2/7/20	0
Bahamas	25.0343	-77.3963	2/8/20	0
Bahamas	25.0343	-77.3963	2/9/20	0
Bahamas	25.0343	-77.3963	3/1/20	0
Bahamas	25.0343	-77.3963	3/10/20	0
Bahamas	25.0343	-77.3963	3/11/20	0
Bahamas	25.0343	-77.3963	3/12/20	0
Bahamas	25.0343	-77.3963	3/13/20	0
Bahamas	25.0343	-77.3963	3/14/20	0
Bahamas	25.0343	-77.3963	3/15/20	0
Bahamas	25.0343	-77.3963	3/16/20	1
Bahamas	25.0343	-77.3963	3/17/20	1
Bahamas	25.0343	-77.3963	3/18/20	1
Bahamas	25.0343	-77.3963	3/19/20	3
Bahamas	25.0343	-77.3963	3/2/20	0
Bahamas	25.0343	-77.3963	3/20/20	3
Bahamas	25.0343	-77.3963	3/21/20	4
Bahamas	25.0343	-77.3963	3/22/20	4
Bahamas	25.0343	-77.3963	3/23/20	4
Bahamas	25.0343	-77.3963	3/24/20	5
Bahamas	25.0343	-77.3963	3/25/20	5
Bahamas	25.0343	-77.3963	3/26/20	9
Bahamas	25.0343	-77.3963	3/27/20	10
Bahamas	25.0343	-77.3963	3/28/20	10
Bahamas	25.0343	-77.3963	3/29/20	11
Bahamas	25.0343	-77.3963	3/3/20	0
Bahamas	25.0343	-77.3963	3/30/20	14
Bahamas	25.0343	-77.3963	3/31/20	14
Bahamas	25.0343	-77.3963	3/4/20	0
Bahamas	25.0343	-77.3963	3/5/20	0
Bahamas	25.0343	-77.3963	3/6/20	0
Bahamas	25.0343	-77.3963	3/7/20	0
Bahamas	25.0343	-77.3963	3/8/20	0
Bahamas	25.0343	-77.3963	3/9/20	0
Bahamas	25.0343	-77.3963	4/1/20	21
Bahamas	25.0343	-77.3963	4/10/20	42
Bahamas	25.0343	-77.3963	4/11/20	46
Bahamas	25.0343	-77.3963	4/12/20	46
Bahamas	25.0343	-77.3963	4/13/20	47
Bahamas	25.0343	-77.3963	4/14/20	49
Bahamas	25.0343	-77.3963	4/15/20	49
Bahamas	25.0343	-77.3963	4/16/20	53
Bahamas	25.0343	-77.3963	4/2/20	24
Bahamas	25.0343	-77.3963	4/3/20	24
Bahamas	25.0343	-77.3963	4/4/20	28
Bahamas	25.0343	-77.3963	4/5/20	28
Bahamas	25.0343	-77.3963	4/6/20	29
Bahamas	25.0343	-77.3963	4/7/20	33
Bahamas	25.0343	-77.3963	4/8/20	40
Bahamas	25.0343	-77.3963	4/9/20	41
Bahrain	26.0275	50.55	1/22/20	0
Bahrain	26.0275	50.55	1/23/20	0
Bahrain	26.0275	50.55	1/24/20	0
Bahrain	26.0275	50.55	1/25/20	0
Bahrain	26.0275	50.55	1/26/20	0
Bahrain	26.0275	50.55	1/27/20	0
Bahrain	26.0275	50.55	1/28/20	0
Bahrain	26.0275	50.55	1/29/20	0
Bahrain	26.0275	50.55	1/30/20	0
Bahrain	26.0275	50.55	1/31/20	0
Bahrain	26.0275	50.55	2/1/20	0
Bahrain	26.0275	50.55	2/10/20	0
Bahrain	26.0275	50.55	2/11/20	0
Bahrain	26.0275	50.55	2/12/20	0
Bahrain	26.0275	50.55	2/13/20	0
Bahrain	26.0275	50.55	2/14/20	0
Bahrain	26.0275	50.55	2/15/20	0
Bahrain	26.0275	50.55	2/16/20	0
Bahrain	26.0275	50.55	2/17/20	0
Bahrain	26.0275	50.55	2/18/20	0
Bahrain	26.0275	50.55	2/19/20	0
Bahrain	26.0275	50.55	2/2/20	0
Bahrain	26.0275	50.55	2/20/20	0
Bahrain	26.0275	50.55	2/21/20	0
Bahrain	26.0275	50.55	2/22/20	0
Bahrain	26.0275	50.55	2/23/20	0
Bahrain	26.0275	50.55	2/24/20	1
Bahrain	26.0275	50.55	2/25/20	23
Bahrain	26.0275	50.55	2/26/20	33
Bahrain	26.0275	50.55	2/27/20	33
Bahrain	26.0275	50.55	2/28/20	36
Bahrain	26.0275	50.55	2/29/20	41
Bahrain	26.0275	50.55	2/3/20	0
Bahrain	26.0275	50.55	2/4/20	0
Bahrain	26.0275	50.55	2/5/20	0
Bahrain	26.0275	50.55	2/6/20	0
Bahrain	26.0275	50.55	2/7/20	0
Bahrain	26.0275	50.55	2/8/20	0
Bahrain	26.0275	50.55	2/9/20	0
Bahrain	26.0275	50.55	3/1/20	47
Bahrain	26.0275	50.55	3/10/20	110
Bahrain	26.0275	50.55	3/11/20	195
Bahrain	26.0275	50.55	3/12/20	195
Bahrain	26.0275	50.55	3/13/20	195
Bahrain	26.0275	50.55	3/14/20	210
Bahrain	26.0275	50.55	3/15/20	214
Bahrain	26.0275	50.55	3/16/20	214
Bahrain	26.0275	50.55	3/17/20	228
Bahrain	26.0275	50.55	3/18/20	256
Bahrain	26.0275	50.55	3/19/20	278
Bahrain	26.0275	50.55	3/2/20	49
Bahrain	26.0275	50.55	3/20/20	285
Bahrain	26.0275	50.55	3/21/20	305
Bahrain	26.0275	50.55	3/22/20	334
Bahrain	26.0275	50.55	3/23/20	377
Bahrain	26.0275	50.55	3/24/20	392
Bahrain	26.0275	50.55	3/25/20	419
Bahrain	26.0275	50.55	3/26/20	458
Bahrain	26.0275	50.55	3/27/20	466
Bahrain	26.0275	50.55	3/28/20	476
Bahrain	26.0275	50.55	3/29/20	499
Bahrain	26.0275	50.55	3/3/20	49
Bahrain	26.0275	50.55	3/30/20	515
Bahrain	26.0275	50.55	3/31/20	567
Bahrain	26.0275	50.55	3/4/20	52
Bahrain	26.0275	50.55	3/5/20	55
Bahrain	26.0275	50.55	3/6/20	60
Bahrain	26.0275	50.55	3/7/20	85
Bahrain	26.0275	50.55	3/8/20	85
Bahrain	26.0275	50.55	3/9/20	95
Bahrain	26.0275	50.55	4/1/20	569
Bahrain	26.0275	50.55	4/10/20	925
Bahrain	26.0275	50.55	4/11/20	1040
Bahrain	26.0275	50.55	4/12/20	1136
Bahrain	26.0275	50.55	4/13/20	1361
Bahrain	26.0275	50.55	4/14/20	1528
Bahrain	26.0275	50.55	4/15/20	1671
Bahrain	26.0275	50.55	4/16/20	1700
Bahrain	26.0275	50.55	4/2/20	643
Bahrain	26.0275	50.55	4/3/20	672
Bahrain	26.0275	50.55	4/4/20	688
Bahrain	26.0275	50.55	4/5/20	700
Bahrain	26.0275	50.55	4/6/20	756
Bahrain	26.0275	50.55	4/7/20	811
Bahrain	26.0275	50.55	4/8/20	823
Bahrain	26.0275	50.55	4/9/20	887
Bangladesh	23.685	90.3563	1/22/20	0
Bangladesh	23.685	90.3563	1/23/20	0
Bangladesh	23.685	90.3563	1/24/20	0
Bangladesh	23.685	90.3563	1/25/20	0
Bangladesh	23.685	90.3563	1/26/20	0
Bangladesh	23.685	90.3563	1/27/20	0
Bangladesh	23.685	90.3563	1/28/20	0
Bangladesh	23.685	90.3563	1/29/20	0
Bangladesh	23.685	90.3563	1/30/20	0
Bangladesh	23.685	90.3563	1/31/20	0
Bangladesh	23.685	90.3563	2/1/20	0
Bangladesh	23.685	90.3563	2/10/20	0
Bangladesh	23.685	90.3563	2/11/20	0
Bangladesh	23.685	90.3563	2/12/20	0
Bangladesh	23.685	90.3563	2/13/20	0
Bangladesh	23.685	90.3563	2/14/20	0
Bangladesh	23.685	90.3563	2/15/20	0
Bangladesh	23.685	90.3563	2/16/20	0
Bangladesh	23.685	90.3563	2/17/20	0
Bangladesh	23.685	90.3563	2/18/20	0
Bangladesh	23.685	90.3563	2/19/20	0
Bangladesh	23.685	90.3563	2/2/20	0
Bangladesh	23.685	90.3563	2/20/20	0
Bangladesh	23.685	90.3563	2/21/20	0
Bangladesh	23.685	90.3563	2/22/20	0
Bangladesh	23.685	90.3563	2/23/20	0
Bangladesh	23.685	90.3563	2/24/20	0
Bangladesh	23.685	90.3563	2/25/20	0
Bangladesh	23.685	90.3563	2/26/20	0
Bangladesh	23.685	90.3563	2/27/20	0
Bangladesh	23.685	90.3563	2/28/20	0
Bangladesh	23.685	90.3563	2/29/20	0
Bangladesh	23.685	90.3563	2/3/20	0
Bangladesh	23.685	90.3563	2/4/20	0
Bangladesh	23.685	90.3563	2/5/20	0
Bangladesh	23.685	90.3563	2/6/20	0
Bangladesh	23.685	90.3563	2/7/20	0
Bangladesh	23.685	90.3563	2/8/20	0
Bangladesh	23.685	90.3563	2/9/20	0
Bangladesh	23.685	90.3563	3/1/20	0
Bangladesh	23.685	90.3563	3/10/20	3
Bangladesh	23.685	90.3563	3/11/20	3
Bangladesh	23.685	90.3563	3/12/20	3
Bangladesh	23.685	90.3563	3/13/20	3
Bangladesh	23.685	90.3563	3/14/20	3
Bangladesh	23.685	90.3563	3/15/20	5
Bangladesh	23.685	90.3563	3/16/20	8
Bangladesh	23.685	90.3563	3/17/20	10
Bangladesh	23.685	90.3563	3/18/20	14
Bangladesh	23.685	90.3563	3/19/20	17
Bangladesh	23.685	90.3563	3/2/20	0
Bangladesh	23.685	90.3563	3/20/20	20
Bangladesh	23.685	90.3563	3/21/20	25
Bangladesh	23.685	90.3563	3/22/20	27
Bangladesh	23.685	90.3563	3/23/20	33
Bangladesh	23.685	90.3563	3/24/20	39
Bangladesh	23.685	90.3563	3/25/20	39
Bangladesh	23.685	90.3563	3/26/20	44
